videoId,author,publishedAt,likeCount,search_keyword,video_title,teks_bersih,hashtags,text,teks_bersih_lower,label sentiment,clean_teks,stem_teks
wEu9aJFuVMk,@suhairidalier1060,2025-06-28T15:35:39Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Sombong dan sok...pake bilang dan bawa-bawa lcgc....! memang nya itu mobil bisa jalan sendiri tanpa prngemudi....? kampungan kau...,#dashcam #dashcamindonesia #shortviral #lcgc,Sombong dan sok...pake bilang dan bawa-bawa lcgc....! memang nya itu mobil bisa jalan sendiri tanpa prngemudi....? kampungan kau...,sombong dan sok...pake bilang dan bawa-bawa lcgc....! memang nya itu mobil bisa jalan sendiri tanpa prngemudi....? kampungan kau...,negatif,sombong pake bawa-bawa lcgc mobil jalan prngemudi kampungan kau,sombong pake bawa lcgc mobil jalan prngemudi kampung kau
wEu9aJFuVMk,@iqbalnurihsan1689,2025-06-28T15:33:39Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"Ini kalo gua bawa taft pake tanduk gua tabrakin asli, sayangnya drmh cuma ada ertiga sama vios",#dashcam #dashcamindonesia #shortviral #lcgc,"Ini kalo gua bawa taft pake tanduk gua tabrakin asli, sayangnya drmh cuma ada ertiga sama vios😂","ini kalo gua bawa taft pake tanduk gua tabrakin asli, sayangnya drmh cuma ada ertiga sama vios",netral,kalo bawa taft pake tanduk tabrakin asli sayangnya drmh ertiga vios,kalo bawa taft pake tanduk tabrakin asli sayang drmh ertiga vios
wEu9aJFuVMk,@lagulama-id,2025-06-28T15:22:15Z,1,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,salah pemerintah buat LCGC,#dashcam #dashcamindonesia #shortviral #lcgc,salah pemerintah buat LCGC 😂,salah pemerintah buat lcgc,positif,salah pemerintah lcgc,salah perintah lcgc
wEu9aJFuVMk,@andy-h2k,2025-06-28T15:09:56Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"bisa jadi lampu lalin arah dia mati, sering kejadian begitu",#dashcam #dashcamindonesia #shortviral #lcgc,"bisa jadi lampu lalin arah dia mati, sering kejadian begitu","bisa jadi lampu lalin arah dia mati, sering kejadian begitu",netral,lampu lalin arah mati kejadian,lampu lalin arah mati jadi
wEu9aJFuVMk,@petapa_genit31,2025-06-28T15:09:46Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"Bang, laen kali bawa bazooka ajh bang, pernah maen game GTA kn? ",#dashcam #dashcamindonesia #shortviral #lcgc,"Bang, laen kali bawa bazooka ajh bang, pernah maen game GTA kn? 😂","bang, laen kali bawa bazooka ajh bang, pernah maen game gta kn? ",netral,bang laen kali bawa bazooka ajh bang maen game gta kn,bang laen kali bawa bazooka ajh bang maen game gta kn
wEu9aJFuVMk,@AnakGanteng-s1f,2025-06-28T15:07:44Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"Maklumlah, kuping dan etika berkendara kedudukan pantat, gara-gara orderan anyeb",#dashcam #dashcamindonesia #shortviral #lcgc,"Maklumlah, kuping dan etika berkendara kedudukan pantat, gara-gara orderan anyeb😂😂","maklumlah, kuping dan etika berkendara kedudukan pantat, gara-gara orderan anyeb",netral,maklumlah kuping etika berkendara kedudukan pantat gara-gara orderan anyeb,maklum kuping etika kendara duduk pantat gara-gara order anyeb
wEu9aJFuVMk,@dejail5804,2025-06-28T14:56:21Z,6,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"Sesekali timpuk bang, pake tumbler juga enak itu",#dashcam #dashcamindonesia #shortviral #lcgc,"Sesekali timpuk bang, pake tumbler juga enak itu","sesekali timpuk bang, pake tumbler juga enak itu",netral,timpuk bang pake tumbler enak,timpuk bang pake tumbler enak
wEu9aJFuVMk,@lionelyookiepratama1616,2025-06-28T14:46:03Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Tabrak aja gak pake lama,#dashcam #dashcamindonesia #shortviral #lcgc,Tabrak aja gak pake lama,tabrak aja gak pake lama,netral,tabrak pake,tabrak pake
wEu9aJFuVMk,@LisanAL-Gaib-om2hb,2025-06-28T14:42:17Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,gk heran,#dashcam #dashcamindonesia #shortviral #lcgc,😂 gk heran,gk heran,netral,heran,heran
wEu9aJFuVMk,@ADRRWS,2025-06-28T14:25:12Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Makanya pasang bemper terus langsung senggol aja kalo ketemu yg macem gitu,#dashcam #dashcamindonesia #shortviral #lcgc,Makanya pasang bemper terus langsung senggol aja kalo ketemu yg macem gitu,makanya pasang bemper terus langsung senggol aja kalo ketemu yg macem gitu,netral,pasang bemper langsung senggol kalo ketemu macem,pasang bemper langsung senggol kalo ketemu macem
wEu9aJFuVMk,@barakass297,2025-06-28T14:14:59Z,4,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Kalo gw si gw senggol,#dashcam #dashcamindonesia #shortviral #lcgc,Kalo gw si gw senggol,kalo gw si gw senggol,netral,kalo si senggol,kalo si senggol
wEu9aJFuVMk,@akunghoib8544,2025-06-28T14:07:08Z,2,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Keknya masih belajar nyetir deh,#dashcam #dashcamindonesia #shortviral #lcgc,Keknya masih belajar nyetir deh,keknya masih belajar nyetir deh,netral,keknya belajar nyetir,kek ajar nyetir
wEu9aJFuVMk,@massaid88,2025-06-28T13:58:42Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"User LCGC adalah user roda 2 yang baru naik kelas, jadi kebiasaan berkendara roda 2nya yang notabene masih suka asal trabas gitu cerita orang-orang ",#dashcam #dashcamindonesia #shortviral #lcgc,"User LCGC adalah user roda 2 yang baru naik kelas, jadi kebiasaan berkendara roda 2nya yang notabene masih suka asal trabas gitu cerita orang-orang 😂","user lcgc adalah user roda 2 yang baru naik kelas, jadi kebiasaan berkendara roda 2nya yang notabene masih suka asal trabas gitu cerita orang-orang ",positif,user lcgc user roda 2 kelas kebiasaan berkendara roda 2nya notabene suka trabas cerita orang-orang,user lcgc user roda 2 kelas biasa kendara roda 2nya notabene suka trabas cerita orang
wEu9aJFuVMk,@JonggiBrahmanto,2025-06-28T13:55:48Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"Lu ngapain woi wai wei woi ?? Wkwkw
Turun sekalian atau serempet mobil nya",#dashcam #dashcamindonesia #shortviral #lcgc,"Lu ngapain woi wai wei woi ?? Wkwkw
Turun sekalian atau serempet mobil nya","lu ngapain woi wai wei woi ?? wkwkw
turun sekalian atau serempet mobil nya",netral,lu ngapain wai wei turun serempet mobil,lu ngapain wai wei turun serempet mobil
wEu9aJFuVMk,@cadfamily1,2025-06-28T13:48:03Z,2,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Tantrum,#dashcam #dashcamindonesia #shortviral #lcgc,Tantrum😂,tantrum,netral,tantrum,tantrum
wEu9aJFuVMk,@RESPHYLAG,2025-06-28T12:01:55Z,2,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Lcgc singakatn dari apa serius nanya,#dashcam #dashcamindonesia #shortviral #lcgc,Lcgc singakatn dari apa serius nanya,lcgc singakatn dari apa serius nanya,netral,lcgc singakatn serius nanya,lcgc singakatn serius nanya
wEu9aJFuVMk,@RahmantoFauzi,2025-06-28T11:57:28Z,12,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"Itu lah pentingnya tes psikologi kestabilan mental emosi pd saat tes uji SIM.
Walaupun si merah salah (dan saya setuju si mobil merah melanggar),  tak ada gunanya teriak2. Kalaupun turun mesti brutal.
Ada yg bilang bangsa konoha ramah tamah sopan santun",#dashcam #dashcamindonesia #shortviral #lcgc,"Itu lah pentingnya tes psikologi kestabilan mental emosi pd saat tes uji SIM.
Walaupun si merah salah (dan saya setuju si mobil merah melanggar),  tak ada gunanya teriak2🎉🎉🎉. Kalaupun turun mesti brutal.
Ada yg bilang bangsa konoha ramah tamah sopan santun🎉🎉🎉🎉","itu lah pentingnya tes psikologi kestabilan mental emosi pd saat tes uji sim.
walaupun si merah salah (dan saya setuju si mobil merah melanggar),  tak ada gunanya teriak2. kalaupun turun mesti brutal.
ada yg bilang bangsa konoha ramah tamah sopan santun",netral,tes psikologi kestabilan mental emosi tes uji sim si merah salah setuju si mobil merah melanggar gunanya teriak2 turun mesti brutal bangsa konoha ramah tamah sopan santun,tes psikologi stabil mental emosi tes uji sim si merah salah tuju si mobil merah langgar guna teriak2 turun mesti brutal bangsa konoha ramah tamah sopan santun
wEu9aJFuVMk,@mahareiwa9067,2025-06-28T11:55:44Z,7,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Lcgc  memang gitu,#dashcam #dashcamindonesia #shortviral #lcgc,Lcgc 😅😅😅 memang gitu,lcgc  memang gitu,positif,lcgc,lcgc
wEu9aJFuVMk,@lukmanpradana4357,2025-06-28T11:49:00Z,48,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Kenapa yg disalahin jenis mobilnya padahal mau itu bawa motor mobil mahal mobil murah yg bawa manusia..,#dashcam #dashcamindonesia #shortviral #lcgc,Kenapa yg disalahin jenis mobilnya padahal mau itu bawa motor mobil mahal mobil murah yg bawa manusia..,kenapa yg disalahin jenis mobilnya padahal mau itu bawa motor mobil mahal mobil murah yg bawa manusia..,negatif,disalahin jenis mobilnya bawa motor mobil mahal mobil murah bawa manusia,disalahin jenis mobil bawa motor mobil mahal mobil murah bawa manusia
wEu9aJFuVMk,@PF2Six.Channel,2025-06-28T11:45:06Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Yaelah tinggal senggol aja itu mobil daripada teriak2 kayak di hutan aja kampungan...,#dashcam #dashcamindonesia #shortviral #lcgc,Yaelah tinggal senggol aja itu mobil daripada teriak² kayak di hutan aja kampungan...,yaelah tinggal senggol aja itu mobil daripada teriak2 kayak di hutan aja kampungan...,netral,yaelah tinggal senggol mobil teriak2 hutan kampungan,yaelah tinggal senggol mobil teriak2 hutan kampung
wEu9aJFuVMk,@septianaconk9554,2025-06-28T11:17:30Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Tuman yg kaya gtubmah sim ny nembak ..goblokkkk!!!tuu,#dashcam #dashcamindonesia #shortviral #lcgc,Tuman yg kaya gtubmah sim ny nembak ..goblokkkk!!!tuu,tuman yg kaya gtubmah sim ny nembak ..goblokkkk!!!tuu,netral,tuman kaya gtubmah sim ny nembak goblokkkk tuu,tuman kaya gtubmah sim ny nembak goblokkkk tuu
wEu9aJFuVMk,@mahasdirgantara0073,2025-06-28T11:06:34Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Senggol dong,#dashcam #dashcamindonesia #shortviral #lcgc,Senggol dong,senggol dong,netral,senggol,senggol
wEu9aJFuVMk,@astiya_lida,2025-06-28T11:06:02Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,LUDAHIN PAK,#dashcam #dashcamindonesia #shortviral #lcgc,LUDAHIN PAK😊,ludahin pak,netral,ludahin,ludahin
wEu9aJFuVMk,@mohamadreza9112,2025-06-28T11:03:19Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Tabrak aja belakangnya.... Udah bener,#dashcam #dashcamindonesia #shortviral #lcgc,Tabrak aja belakangnya.... Udah bener,tabrak aja belakangnya.... udah bener,netral,tabrak belakangnya,tabrak belakang
wEu9aJFuVMk,@maslimawa5880,2025-06-28T10:26:04Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,,#dashcam #dashcamindonesia #shortviral #lcgc,😂😂,,netral,,
wEu9aJFuVMk,@AnggaCs1254,2025-06-28T10:16:03Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"kata gw mah tabrakin ,biar melek matanya",#dashcam #dashcamindonesia #shortviral #lcgc,"kata gw mah tabrakin ,biar melek matanya","kata gw mah tabrakin ,biar melek matanya",netral,tabrakin biar melek matanya,tabrakin biar melek mata
wEu9aJFuVMk,@RizkyAkbar-qb2kz,2025-06-28T10:11:43Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"Begini lah kalau sistem bikin SIM disini gampang,, gak ada pelatihan yang buat user itu memiliki attitude baik di jalan..

Pembuatan SIM di Konoha sudah dijadikan bisnis jadi mau sampai kapan bibit bibit user user seperti ini akan berdatangan...

Mau dia pakai mobil apapun user seperti ini tetap aja bloon..",#dashcam #dashcamindonesia #shortviral #lcgc,"Begini lah kalau sistem bikin SIM disini gampang,, gak ada pelatihan yang buat user itu memiliki attitude baik di jalan..

Pembuatan SIM di Konoha sudah dijadikan bisnis jadi mau sampai kapan bibit bibit user user seperti ini akan berdatangan...

Mau dia pakai mobil apapun user seperti ini tetap aja bloon..","begini lah kalau sistem bikin sim disini gampang,, gak ada pelatihan yang buat user itu memiliki attitude baik di jalan..

pembuatan sim di konoha sudah dijadikan bisnis jadi mau sampai kapan bibit bibit user user seperti ini akan berdatangan...

mau dia pakai mobil apapun user seperti ini tetap aja bloon..",netral,sistem bikin sim gampang pelatihan user memiliki attitude jalan pembuatan sim konoha dijadikan bisnis bibit bibit user user pakai mobil user bloon,sistem bikin sim gampang latih user milik attitude jalan buat sim konoha jadi bisnis bibit bibit user user pakai mobil user bloon
wEu9aJFuVMk,@BaBa-y8v1i,2025-06-28T09:45:16Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Harus nya teriaak woyy kontol anjink gitu min,#dashcam #dashcamindonesia #shortviral #lcgc,Harus nya teriaak woyy kontol anjink gitu min 😅😅😅,harus nya teriaak woyy kontol anjink gitu min,netral,teriaak woyy kontol anjink min,teriaak woyy kontol anjink min
wEu9aJFuVMk,@Clayvert0224,2025-06-28T09:27:22Z,1,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Tabrak ngapain wai woi wai woi,#dashcam #dashcamindonesia #shortviral #lcgc,Tabrak ngapain wai woi wai woi,tabrak ngapain wai woi wai woi,netral,tabrak ngapain wai wai,tabrak ngapain wai wai
wEu9aJFuVMk,@titusarnowo8857,2025-06-28T09:17:14Z,1,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Yuk yuk 1000 komen yuk biar berani nabrakin,#dashcam #dashcamindonesia #shortviral #lcgc,Yuk yuk 1000 komen yuk biar berani nabrakin 😂,yuk yuk 1000 komen yuk biar berani nabrakin,netral,yuk yuk 1000 komen yuk biar nabrakin,yuk yuk 1000 komen yuk biar nabrakin
wEu9aJFuVMk,@VintoSuvinto,2025-06-28T08:47:57Z,4,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"Setan kau teriak teriak.
Emang situ benar selalu selama hidup ??",#dashcam #dashcamindonesia #shortviral #lcgc,"Setan kau teriak teriak.
Emang situ benar selalu selama hidup ??","setan kau teriak teriak.
emang situ benar selalu selama hidup ??",netral,setan kau teriak teriak situ hidup,setan kau teriak teriak situ hidup
wEu9aJFuVMk,@ipljune5933,2025-06-28T08:31:45Z,2,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Tabrak aja tadi mah ada camera,#dashcam #dashcamindonesia #shortviral #lcgc,Tabrak aja tadi mah ada camera,tabrak aja tadi mah ada camera,netral,tabrak camera,tabrak camera
wEu9aJFuVMk,@hendi1065,2025-06-28T08:30:40Z,3,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,klo mental blm siap punya mobil ya kaya gitu. sok wah.,#dashcam #dashcamindonesia #shortviral #lcgc,klo mental blm siap punya mobil ya kaya gitu. sok wah.,klo mental blm siap punya mobil ya kaya gitu. sok wah.,netral,klo mental blm mobil kaya,klo mental blm mobil kaya
wEu9aJFuVMk,@ishakyahya9589,2025-06-28T08:12:37Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"Lempar botol ke jangan teriak"" doang lok",#dashcam #dashcamindonesia #shortviral #lcgc,"Lempar botol ke jangan teriak"" doang lok","lempar botol ke jangan teriak"" doang lok",netral,lempar botol teriak doang lok,lempar botol teriak doang lok
wEu9aJFuVMk,@wibhmdn4226,2025-06-28T07:32:38Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Klakson ganti  :D,#dashcam #dashcamindonesia #shortviral #lcgc,Klakson ganti  :D,klakson ganti  :d,netral,klakson ganti,klakson ganti
wEu9aJFuVMk,@siapasaya4839,2025-06-28T07:31:00Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"Lah elah teriak woy doang, di ladenin juga kagak sama si merah. Itu tlekson sampe serek suaranya , minimal ketok lah pake palu atau kunci inggris kacanya ",#dashcam #dashcamindonesia #shortviral #lcgc,"Lah elah teriak woy doang, di ladenin juga kagak sama si merah. Itu tlekson sampe serek suaranya 😂😅🤣, minimal ketok lah pake palu atau kunci inggris kacanya 🤣","lah elah teriak woy doang, di ladenin juga kagak sama si merah. itu tlekson sampe serek suaranya , minimal ketok lah pake palu atau kunci inggris kacanya ",netral,elah teriak doang ladenin kagak si merah tlekson sampe serek suaranya minimal ketok pake palu kunci inggris kacanya,elah teriak doang ladenin kagak si merah tlekson sampe rek suara minimal ketok pake palu kunci inggris kaca
wEu9aJFuVMk,@TheEmptychair,2025-06-28T07:22:26Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Harus nih yg punya mobil lcgc di tes ujian sim lagi nih.. Soalnya terlalu liar bawa kendaraan nya.. Coba yg punya mobil mewah pasti bawa nya lebih hati2 kecuali sopir mobil,#dashcam #dashcamindonesia #shortviral #lcgc,Harus nih yg punya mobil lcgc di tes ujian sim lagi nih.. Soalnya terlalu liar bawa kendaraan nya.. Coba yg punya mobil mewah pasti bawa nya lebih hati2 kecuali sopir mobil,harus nih yg punya mobil lcgc di tes ujian sim lagi nih.. soalnya terlalu liar bawa kendaraan nya.. coba yg punya mobil mewah pasti bawa nya lebih hati2 kecuali sopir mobil,positif,mobil lcgc tes ujian sim liar bawa kendaraan mobil mewah bawa hati2 sopir mobil,mobil lcgc tes uji sim liar bawa kendara mobil mewah bawa hati2 sopir mobil
wEu9aJFuVMk,@endiwin7752,2025-06-28T07:15:28Z,1,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,mobil murah emang banyak tingkah,#dashcam #dashcamindonesia #shortviral #lcgc,mobil murah emang banyak tingkah,mobil murah emang banyak tingkah,positif,mobil murah tingkah,mobil murah tingkah
wEu9aJFuVMk,@rendylie8827,2025-06-28T06:55:08Z,1,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"Di tambah lcgc user ini pasti stel speaker sampe full, mana denger dia di klaskon kanan kiri",#dashcam #dashcamindonesia #shortviral #lcgc,"Di tambah lcgc user ini pasti stel speaker sampe full, mana denger dia di klaskon kanan kiri😅","di tambah lcgc user ini pasti stel speaker sampe full, mana denger dia di klaskon kanan kiri",positif,lcgc user stel speaker sampe full denger klaskon kanan kiri,lcgc user stel speaker sampe full denger klaskon kanan kiri
wEu9aJFuVMk,@gregoriusbernardus8065,2025-06-28T06:54:29Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"jadi pengen pasang bemper model plang besi, jadi kl ketemu ginian tabrak langsung biar ancur sekalian mobilnya",#dashcam #dashcamindonesia #shortviral #lcgc,"jadi pengen pasang bemper model plang besi, jadi kl ketemu ginian tabrak langsung biar ancur sekalian mobilnya","jadi pengen pasang bemper model plang besi, jadi kl ketemu ginian tabrak langsung biar ancur sekalian mobilnya",netral,pengen pasang bemper model plang besi kl ketemu ginian tabrak langsung biar ancur mobilnya,ken pasang bemper model plang besi kl ketemu ginian tabrak langsung biar ancur mobil
wEu9aJFuVMk,@PujiSupriono-q9u,2025-06-28T06:51:39Z,0,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,Tabrak aja bang gk salah minta ganti rugi sekalian manusia tolol goblog bin idiot baru bs bawa mbl,#dashcam #dashcamindonesia #shortviral #lcgc,Tabrak aja bang gk salah minta ganti rugi sekalian manusia tolol goblog bin idiot baru bs bawa mbl,tabrak aja bang gk salah minta ganti rugi sekalian manusia tolol goblog bin idiot baru bs bawa mbl,netral,tabrak bang salah ganti rugi manusia tolol goblog bin idiot bawa mbl,tabrak bang salah ganti rugi manusia tolol goblog bin idiot bawa mbl
wEu9aJFuVMk,@everthinc,2025-06-28T06:50:15Z,176,LCGC,Lcgc lagi aja yang berulah 🗿 #dashcam #dashcamindonesia #shortviral #lcgc,"gua heran user lcgc sama brio sering bgt kaya gitu, kaya mobil mahal aja baru megang lcgc aja sombong gimana bawa mobil miliaran lebih arogan gua rasa",#dashcam #dashcamindonesia #shortviral #lcgc,"gua heran user lcgc sama brio sering bgt kaya gitu, kaya mobil mahal aja baru megang lcgc aja sombong gimana bawa mobil miliaran lebih arogan gua rasa😂😂","gua heran user lcgc sama brio sering bgt kaya gitu, kaya mobil mahal aja baru megang lcgc aja sombong gimana bawa mobil miliaran lebih arogan gua rasa",positif,heran user lcgc brio bgt kaya kaya mobil mahal megang lcgc sombong gimana bawa mobil miliaran arogan,heran user lcgc brio bgt kaya kaya mobil mahal megang lcgc sombong gimana bawa mobil miliar arogan
